KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001102001,T001102002,T001102003,T001102004,T001102005,T001102006,T001102007,T001102008,T001102009,T001102010,T001102011,T001102012,T001102013,T001102014,T001102015,T001102016,T001102017,T001102018,T001102019,T001102020,T001102021,T001102022,T001102023,T001102024,T001102025,T001102026,T001102027,T001102028,T001102029,T001102030,T001102031,T001102032,T001102033,T001102034,T001102035,T001102036,T001102037,T001102038,T001102039,T001102040,T001102041,T001102042,T001102043,T001102044,T001102045,T001102046,T001102047,T001102048,T001102049,T001102050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
5338352244,2,5338352241,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338352313,2,5338352331,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338352331,1,,5338352313,100,46,54,15,6,9,87,40,47,49,23,26,84,39,45,81,37,44,38,17,21,20,9,11,4,3,1,1,0,1,0,0,0,34,34,5,10,8,8,3,1,0,30,22,8,2,24,0,4,5
5338352332,0,,,14,7,7,1,1,0,13,6,7,10,5,5,13,6,7,13,6,7,3,1,2,3,1,2,1,0,1,0,0,0,0,0,0,6,6,2,1,2,1,0,0,0,4,2,2,0,3,0,2,0
5338352333,0,,,12,5,7,0,0,0,12,5,7,5,3,2,12,5,7,12,5,7,7,2,5,6,2,4,3,1,2,0,0,0,0,0,0,4,4,0,2,0,2,0,0,0,4,2,2,0,4,0,0,1
5338352334,0,,,43,19,24,4,1,3,39,18,21,20,8,12,38,18,20,38,18,20,19,10,9,9,5,4,4,1,3,1,0,1,0,0,0,16,16,3,3,7,2,1,0,0,13,11,2,1,12,0,3,3
5338352341,0,,,15,7,8,0,0,0,15,7,8,4,2,2,15,7,8,15,7,8,11,5,6,6,2,4,3,1,2,0,0,0,0,0,0,8,8,1,7,0,0,0,0,0,7,7,0,0,7,0,1,3
5338352343,0,,,21,11,10,1,1,0,20,10,10,14,7,7,19,9,10,18,8,10,6,3,3,4,2,2,4,2,2,1,0,1,0,0,0,6,6,1,2,0,1,0,2,0,5,2,3,1,5,0,1,1
5338352344,1,,5338352433,19,9,10,2,1,1,22,10,12,13,6,7,22,10,12,22,10,12,9,4,5,5,2,3,3,1,2,0,0,0,1,1,0,7,7,1,4,3,0,0,1,0,8,7,1,0,6,0,0,3
5338352433,2,5338352344,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338352621,2,5338352622,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338352622,1,,5338352621,37,16,21,0,0,0,41,18,23,22,10,12,40,18,22,40,18,22,19,8,11,11,4,7,3,1,2,0,0,0,0,0,0,18,18,7,6,6,1,0,0,0,13,11,2,0,14,0,3,3
5338352623,0,,,27,13,14,0,0,0,27,13,14,12,6,6,27,13,14,27,13,14,15,7,8,9,5,4,1,1,0,0,0,0,0,0,0,14,14,6,5,1,2,0,0,0,8,7,1,0,12,0,5,3
5338352632,0,,,35,19,16,4,3,1,31,16,15,15,8,7,30,16,14,29,16,13,16,8,8,11,6,5,4,3,1,1,1,0,0,0,0,11,11,2,3,2,2,0,1,1,9,4,5,1,10,0,2,0
5338352634,0,,,125,69,56,6,3,3,119,66,53,40,19,21,116,64,52,114,63,51,79,47,32,48,26,22,23,12,11,2,1,1,2,1,1,27,26,2,10,5,5,2,1,1,24,15,9,0,19,0,1,7
5338352641,1,,5338352643,51,26,25,3,2,1,50,25,25,28,15,13,46,23,23,46,23,23,22,10,12,6,4,2,3,1,2,0,0,0,0,0,0,17,17,1,10,1,3,2,0,1,17,14,3,0,13,0,0,8
5338352643,2,5338352641,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338353012,0,,,31,16,15,1,0,1,29,15,14,13,8,5,27,14,13,27,14,13,16,7,9,7,3,4,5,1,4,2,0,2,0,0,0,12,12,4,4,1,1,1,0,1,8,6,2,0,9,0,2,3
5338353013,0,,,135,60,75,28,9,19,99,47,52,82,39,43,94,42,52,92,40,52,17,8,9,7,4,3,1,1,0,0,0,0,2,1,1,51,51,8,16,14,12,1,0,0,41,39,2,11,10,2,2,5
5338353014,0,,,61,31,30,10,6,4,51,25,26,33,16,17,50,24,26,49,24,25,18,9,9,9,4,5,2,0,2,0,0,0,1,1,0,20,20,5,4,3,5,0,2,1,15,10,5,3,12,0,3,3
5338353021,0,,,80,40,40,11,6,5,66,32,34,43,22,21,62,31,31,61,31,30,23,10,13,14,7,7,7,4,3,0,0,0,0,0,0,26,26,1,9,7,5,4,0,0,24,20,4,3,14,0,1,5
5338353022,0,,,103,53,50,11,9,2,92,44,48,52,29,23,91,43,48,91,43,48,40,15,25,20,6,14,6,1,5,1,0,1,0,0,0,37,37,6,11,11,5,3,0,1,31,22,9,2,27,0,5,5
5338353023,0,,,126,62,64,13,5,8,113,57,56,62,35,27,110,54,56,109,53,56,51,22,29,26,12,14,7,2,5,0,0,0,0,0,0,45,45,7,15,12,7,2,0,2,38,28,10,4,32,1,5,9
5338353024,0,,,88,45,43,7,3,4,80,41,39,49,28,21,79,40,39,78,40,38,31,13,18,10,6,4,4,1,3,0,0,0,0,0,0,36,36,5,15,12,3,1,0,0,29,28,1,3,19,0,2,8
5338353031,0,,,15,8,7,7,4,3,8,4,4,8,4,4,8,4,4,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,0,2,0,0,4,4,0,2,0,0,0,0
5338353032,1,,5338353033;5338353034,201,95,106,44,21,23,175,86,89,136,68,68,166,82,84,161,78,83,39,18,21,13,7,6,3,2,1,0,0,0,1,0,1,63,63,8,12,22,20,7,1,0,62,55,7,13,25,0,3,6
5338353033,2,5338353032,,10,7,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338353034,2,5338353032,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338353041,0,,,95,44,51,12,5,7,83,39,44,49,24,25,77,36,41,74,34,40,34,15,19,17,8,9,2,1,1,0,0,0,0,0,0,30,30,3,11,4,6,4,0,2,27,21,6,3,21,0,3,7
5338353042,0,,,88,47,41,5,1,4,83,46,37,53,31,22,82,46,36,80,44,36,30,15,15,16,8,8,8,4,4,0,0,0,0,0,0,30,30,5,11,3,6,2,3,0,25,16,9,1,20,1,0,5
5338353043,0,,,111,63,48,23,15,8,88,48,40,62,36,26,83,46,37,82,45,37,26,12,14,18,10,8,2,0,2,1,0,1,0,0,0,35,35,6,5,8,10,5,1,0,29,24,5,5,16,0,3,2
5338353044,0,,,156,84,72,30,20,10,126,64,62,85,43,42,125,63,62,120,62,58,41,21,20,22,9,13,9,4,5,0,0,0,0,0,0,54,54,9,13,12,15,5,0,0,45,37,8,6,26,0,5,7
5338353111,0,,,25,12,13,1,1,0,24,11,13,18,8,10,20,9,11,20,9,11,6,3,3,2,1,1,1,1,0,0,0,0,1,1,0,8,8,1,2,1,3,1,0,0,7,4,3,0,4,0,0,0
5338353112,0,,,71,37,34,5,3,2,62,31,31,38,20,18,61,30,31,61,30,31,24,11,13,10,4,6,1,0,1,0,0,0,0,0,0,27,27,0,12,13,2,0,0,0,26,23,3,0,15,0,0,6
5338353113,0,,,96,45,51,19,11,8,77,34,43,56,26,30,73,32,41,70,32,38,21,8,13,13,3,10,3,1,2,0,0,0,1,0,1,33,33,8,6,8,4,6,1,0,23,21,2,4,15,0,5,3
5338353114,0,,,61,33,28,15,8,7,45,24,21,36,19,17,43,23,20,42,22,20,9,5,4,2,1,1,0,0,0,0,0,0,0,0,0,22,22,4,6,5,5,2,0,0,18,17,1,4,7,0,2,2
5338353121,0,,,171,91,80,14,9,5,143,76,67,121,64,57,137,73,64,134,72,62,22,12,10,7,3,4,4,2,2,1,0,1,0,0,0,58,58,6,20,12,12,7,1,0,49,45,4,4,16,0,3,3
5338353122,0,,,24,13,11,0,0,0,24,13,11,16,8,8,24,13,11,22,12,10,8,5,3,5,3,2,1,1,0,0,0,0,0,0,0,8,8,1,2,2,2,1,0,0,7,5,2,0,6,0,1,0
5338353123,0,,,56,27,29,6,4,2,48,23,25,31,16,15,46,23,23,45,22,23,17,7,10,10,5,5,2,1,1,0,0,0,0,0,0,26,26,10,8,3,4,1,0,0,15,15,0,1,12,0,6,4
5338353131,0,,,140,68,72,36,18,18,104,50,54,75,37,38,100,49,51,98,48,50,29,13,16,18,7,11,5,1,4,1,0,1,1,0,1,41,41,6,5,7,14,7,2,0,35,25,10,6,19,0,5,3
5338353132,0,,,110,51,59,16,8,8,94,43,51,64,29,35,88,40,48,84,39,45,30,14,16,18,7,11,5,2,3,0,0,0,1,1,0,36,36,5,10,7,8,4,2,0,31,26,5,2,22,0,4,7
5338353133,0,,,105,49,56,22,10,12,82,38,44,70,32,38,77,35,42,75,34,41,12,6,6,8,4,4,2,1,1,0,0,0,1,0,1,35,35,4,8,11,8,4,0,0,31,29,2,7,8,0,2,3
5338353134,0,,,69,33,36,5,4,1,64,29,35,30,14,16,63,29,34,62,29,33,34,15,19,17,7,10,8,1,7,1,0,1,0,0,0,27,27,4,11,6,5,1,0,0,23,17,6,1,21,0,4,4
5338353141,0,,,63,34,29,4,3,1,59,31,28,44,24,20,55,29,26,55,29,26,15,7,8,8,3,5,2,0,2,0,0,0,0,0,0,24,24,2,10,7,5,0,0,0,22,18,4,0,11,0,1,1
5338353142,0,,,41,18,23,5,1,4,36,17,19,19,8,11,36,17,19,36,17,19,17,9,8,7,3,4,3,1,2,0,0,0,0,0,0,14,14,2,5,2,3,1,1,0,12,9,3,2,11,0,1,4
5338353143,0,,,69,37,32,9,6,3,60,31,29,39,22,17,59,31,28,57,30,27,21,9,12,18,7,11,9,3,6,0,0,0,0,0,0,25,25,3,8,7,6,1,0,0,22,19,3,3,13,0,2,4
5338353144,0,,,85,38,47,9,3,6,76,35,41,46,22,24,71,35,36,69,34,35,30,13,17,11,5,6,4,1,3,1,0,1,0,0,0,29,29,2,12,7,4,2,2,0,27,23,4,2,18,0,1,7
5338353211,0,,,26,13,13,2,1,1,24,12,12,16,8,8,22,11,11,22,11,11,8,4,4,5,3,2,2,1,1,1,1,0,0,0,0,8,8,0,3,3,0,1,1,0,8,6,2,1,5,0,0,2
5338353212,0,,,120,61,59,13,6,7,107,55,52,65,33,32,103,54,49,102,53,49,42,22,20,30,15,15,12,7,5,1,0,1,1,1,0,41,41,6,14,12,2,2,3,2,32,22,10,1,27,0,3,4
5338353213,0,,,69,37,32,12,7,5,57,30,27,32,18,14,56,30,26,56,30,26,25,12,13,12,5,7,5,1,4,0,0,0,0,0,0,26,26,7,8,3,4,3,1,0,19,15,4,4,16,0,4,5
5338353214,0,,,108,48,60,13,5,8,94,42,52,66,30,36,91,40,51,90,40,50,28,12,16,15,5,10,5,2,3,1,0,1,0,0,0,40,40,5,12,14,8,1,0,0,35,31,4,3,18,1,2,4
5338353221,1,,5338353223,17,10,7,2,2,0,25,14,11,14,9,5,23,12,11,23,12,11,11,5,6,6,3,3,4,2,2,0,0,0,0,0,0,5,5,1,2,1,2,1,1,0,7,5,2,1,6,0,1,2
5338353223,2,5338353221,,10,6,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338353231,0,,,51,24,27,10,4,6,38,19,19,34,18,16,36,17,19,35,16,19,4,1,3,2,0,2,1,0,1,0,0,0,0,0,0,23,23,11,3,3,5,1,0,0,12,11,1,2,4,0,2,0
5338353233,0,,,41,20,21,6,5,1,35,15,20,29,13,16,33,15,18,32,15,17,6,2,4,1,0,1,1,0,1,0,0,0,0,0,0,13,13,1,3,5,2,1,1,0,12,10,2,1,4,0,1,0
5338353321,2,5338353322,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338353322,1,,5338353321;5338353411;5338353421;5338353433;5338353434,85,44,41,11,5,6,85,43,42,53,28,25,82,41,41,81,40,41,32,15,17,15,5,10,7,2,5,0,0,0,0,0,0,27,27,5,6,12,5,2,1,1,27,19,8,4,23,0,5,2
5338353323,0,,,28,11,17,1,0,1,27,11,16,15,6,9,25,11,14,25,11,14,12,5,7,3,2,1,1,0,1,0,0,0,0,0,0,10,10,1,6,0,1,1,1,0,9,6,3,0,7,0,0,4
5338353324,0,,,47,23,24,6,3,3,41,20,21,22,12,10,40,20,20,40,20,20,19,8,11,10,4,6,7,2,5,2,0,2,0,0,0,17,17,3,5,4,4,0,1,0,14,10,4,1,11,0,1,3
5338353332,0,,,33,12,21,7,2,5,26,10,16,17,7,10,26,10,16,25,9,16,9,3,6,3,0,3,3,0,3,0,0,0,0,0,0,11,11,2,2,3,2,2,0,0,9,6,3,2,6,0,1,1
5338353334,0,,,18,8,10,3,1,2,15,7,8,8,4,4,15,7,8,15,7,8,7,3,4,5,2,3,2,1,1,0,0,0,0,0,0,6,6,0,3,1,1,1,0,0,6,5,1,1,4,0,0,1
5338353341,1,,5338353342,36,15,21,5,2,3,36,15,21,20,8,12,35,14,21,35,14,21,16,7,9,12,4,8,5,1,4,1,0,1,0,0,0,10,10,1,5,3,2,0,1,1,12,7,5,2,10,0,1,3
5338353342,2,5338353341,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338353343,1,,5338353344,84,43,41,11,4,7,75,41,34,44,26,18,73,40,33,73,40,33,31,15,16,19,9,10,8,5,3,0,0,0,0,0,0,31,31,6,13,7,3,1,0,2,26,20,6,4,19,0,4,6
5338353344,2,5338353343,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338353411,2,5338353322,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338353421,2,5338353322,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338353433,2,5338353322,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338353434,2,5338353322,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338353514,2,5338353534,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338353524,0,,,14,5,9,0,0,0,14,5,9,6,2,4,14,5,9,14,5,9,8,3,5,6,2,4,3,0,3,0,0,0,0,0,0,5,5,0,4,0,0,0,1,0,5,4,1,0,5,0,0,2
5338353532,2,5338353534,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338353534,1,,5338353514;5338353532,25,16,9,3,3,0,27,17,10,13,10,3,27,17,10,27,17,10,14,7,7,4,2,2,1,1,0,0,0,0,0,0,0,10,10,2,6,1,2,1,0,0,10,10,0,1,10,0,2,3
5338353541,2,5338353543,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338353542,0,,,25,15,10,0,0,0,25,15,10,15,11,4,25,15,10,25,15,10,10,4,6,7,3,4,2,0,2,0,0,0,0,0,0,12,12,5,3,2,2,0,0,0,7,7,0,0,7,0,2,1
5338353543,1,,5338353541,17,7,10,2,0,2,20,10,10,13,7,6,20,10,10,18,10,8,7,3,4,3,2,1,1,0,1,0,0,0,0,0,0,5,5,1,4,0,2,1,0,0,7,6,1,0,4,0,0,3
5338353544,0,,,40,20,20,2,1,1,38,19,19,14,9,5,38,19,19,38,19,19,24,10,14,11,6,5,3,1,2,0,0,0,0,0,0,19,19,6,6,6,1,0,0,0,13,11,2,1,14,0,3,4
5338353611,0,,,44,21,23,1,0,1,43,21,22,17,8,9,41,19,22,40,19,21,26,13,13,11,6,5,4,1,3,2,1,1,0,0,0,17,17,2,10,1,2,1,1,0,15,12,3,0,15,0,1,6
5338353612,1,,5338353614,35,14,21,4,1,3,33,14,19,19,9,10,33,14,19,33,14,19,14,5,9,8,3,5,2,0,2,0,0,0,0,0,0,12,12,2,4,3,2,2,0,0,11,5,6,1,10,0,1,2
5338353613,0,,,61,25,36,7,1,6,54,24,30,33,16,17,53,24,29,51,24,27,21,8,13,9,3,6,5,2,3,0,0,0,0,0,0,25,25,8,9,1,4,2,1,0,17,13,4,2,14,0,3,7
5338353614,2,5338353612,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338353631,0,,,34,16,18,0,0,0,34,16,18,20,10,10,34,16,18,34,16,18,14,6,8,6,2,4,3,1,2,0,0,0,0,0,0,16,16,6,4,4,2,0,0,0,10,8,2,0,9,0,4,2
5338354011,2,5338354013,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338354012,0,,,12,5,7,0,0,0,12,5,7,5,1,4,12,5,7,12,5,7,7,4,3,4,2,2,4,2,2,0,0,0,0,0,0,4,4,0,2,1,0,1,0,0,4,3,1,0,4,0,0,0
5338354013,1,,5338354011;5338354014,37,19,18,13,7,6,37,18,19,33,16,17,36,17,19,36,17,19,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,12,12,2,3,4,5,2,0,0,14,12,2,4,3,1,1,1
5338354014,2,5338354013,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338354021,0,,,66,33,33,13,6,7,53,27,26,45,23,22,49,26,23,46,23,23,8,4,4,1,1,0,0,0,0,0,0,0,0,0,0,21,21,2,4,8,5,1,0,1,19,17,2,4,6,0,2,0
5338354022,0,,,70,37,33,12,5,7,58,32,26,38,21,17,56,30,26,54,28,26,20,11,9,13,6,7,3,1,2,2,1,1,1,0,1,24,24,4,7,6,3,3,0,1,20,17,3,4,12,0,2,4
5338354023,0,,,36,17,19,10,3,7,26,14,12,26,14,12,25,13,12,24,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1,2,6,2,1,0,0,10,10,0,4,0,0,0,0
5338354024,0,,,172,73,99,26,12,14,141,59,82,123,53,70,132,55,77,122,49,73,18,6,12,10,3,7,1,1,0,0,0,0,14,5,9,65,65,6,25,23,8,3,0,0,57,56,1,3,14,0,3,2
5338354031,0,,,23,13,10,3,3,0,19,9,10,13,6,7,19,9,10,18,9,9,6,3,3,2,1,1,1,1,0,0,0,0,0,0,0,8,8,2,1,2,2,1,0,0,6,3,3,1,5,0,1,0
5338354032,0,,,193,98,95,18,8,10,174,89,85,118,61,57,169,87,82,163,83,80,56,28,28,26,11,15,6,2,4,0,0,0,3,2,1,79,79,21,28,16,9,3,0,2,58,53,5,4,39,0,11,10
5338354033,0,,,28,14,14,0,0,0,25,12,13,11,5,6,24,12,12,23,11,12,14,7,7,7,5,2,3,2,1,0,0,0,0,0,0,11,11,0,8,2,0,0,1,0,10,9,1,0,8,0,0,6
5338354034,0,,,65,31,34,8,5,3,57,26,31,36,16,20,56,26,30,54,25,29,21,10,11,8,3,5,0,0,0,0,0,0,0,0,0,22,22,3,6,6,4,2,1,0,19,15,4,2,14,0,1,4
5338354041,0,,,72,43,29,6,3,3,65,39,26,45,29,16,63,37,26,62,36,26,20,10,10,10,4,6,4,2,2,0,0,0,1,0,1,24,24,4,6,5,6,2,0,1,20,16,4,2,12,0,2,4
5338354111,0,,,122,58,64,20,9,11,101,49,52,63,31,32,99,48,51,98,47,51,38,18,20,23,9,14,7,2,5,0,0,0,0,0,0,47,47,8,18,13,3,3,2,0,39,34,5,8,24,0,4,8
5338354112,0,,,122,56,66,13,5,8,102,47,55,61,28,33,101,47,54,100,46,54,41,19,22,20,9,11,9,4,5,1,0,1,3,0,3,41,41,6,10,13,6,4,1,1,34,22,12,3,27,2,3,3
5338354113,0,,,34,18,16,3,3,0,31,15,16,24,12,12,30,15,15,30,15,15,7,3,4,2,1,1,0,0,0,0,0,0,0,0,0,11,11,0,4,4,2,0,1,0,11,10,1,0,4,0,0,1
5338354114,0,,,117,52,65,21,11,10,96,41,55,63,28,35,95,41,54,94,40,54,33,13,20,12,5,7,8,4,4,2,1,1,9,0,9,46,46,13,13,7,9,3,1,0,33,27,6,4,21,8,3,6
5338354121,0,,,108,57,51,14,9,5,90,46,44,55,29,26,82,42,40,81,41,40,35,17,18,21,10,11,8,2,6,3,1,2,0,0,0,37,36,8,15,5,4,2,1,1,27,22,5,3,12,0,0,4
5338354122,0,,,50,23,27,3,3,0,47,20,27,25,8,17,45,19,26,45,19,26,22,12,10,7,4,3,2,1,1,0,0,0,0,0,0,17,17,0,9,3,3,1,1,0,17,14,3,1,13,0,0,7
5338354123,0,,,115,56,59,11,3,8,104,53,51,51,24,27,101,51,50,99,50,49,53,29,24,27,16,11,5,3,2,1,1,0,0,0,0,46,44,12,16,7,4,4,0,1,32,28,4,2,31,0,9,12
5338354124,0,,,82,41,41,11,8,3,71,33,38,40,20,20,69,32,37,67,30,37,31,13,18,20,9,11,3,0,3,1,0,1,0,0,0,27,27,3,9,8,4,1,0,2,24,17,7,2,20,0,2,5
5338354131,1,,5338354133,82,44,38,12,8,4,73,38,35,47,26,21,72,37,35,71,37,34,26,12,14,19,10,9,7,3,4,0,0,0,0,0,0,28,28,4,11,5,8,1,0,1,26,22,4,2,15,1,1,7
5338354132,0,,,145,69,76,14,6,8,131,63,68,74,37,37,128,63,65,125,61,64,57,26,31,34,15,19,12,4,8,1,0,1,0,0,0,53,53,12,15,13,8,1,1,3,41,33,8,2,36,1,8,12
5338354133,2,5338354131,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338354134,0,,,55,28,27,7,4,3,47,23,24,31,15,16,46,22,24,44,21,23,16,8,8,12,5,7,3,2,1,0,0,0,0,0,0,20,20,3,8,3,3,3,0,0,17,14,3,4,10,0,0,4
5338354141,0,,,115,54,61,12,7,5,103,47,56,64,34,30,102,47,55,102,47,55,39,13,26,20,5,15,8,1,7,1,0,1,1,0,1,44,44,11,11,11,7,3,1,0,32,23,9,4,29,0,6,6
